0,Entity,CargoInspectionServiceImpl
1,Entity,BookingServiceImpl
2,Entity,HandlingEventServiceImpl
3,Entity,DateUtils
4,Entity,OrSpecification
5,Entity,AndSpecification
6,Entity,AbstractSpecification
7,Entity,NotSpecification
8,Entity,UnLocode
9,Entity,Leg
10,Entity,Delivery
11,Entity,RouteSpecification
12,Entity,Cargo
13,Entity,TrackingId
14,Entity,CargoFactory
15,Entity,HandlingActivity
16,Entity,Itinerary
17,Entity,Schedule
18,Entity,CarrierMovement
19,Entity,VoyageNumber
20,Entity,Voyage
21,Entity,UnknownLocationException
22,Entity,UnknownCargoException
23,Entity,HandlingHistory
24,Entity,HandlingEvent
25,Entity,CannotCreateHandlingEventException
26,Entity,UnknownVoyageException
27,Entity,HandlingEventFactory
28,Entity,CargoHandledConsumer
29,Entity,JmsApplicationEventsImpl
30,Entity,HandlingEventRegistrationAttemptConsumer
31,Entity,SimpleLoggingConsumer
32,Entity,ExternalRoutingService
33,Entity,SampleLocations
34,Entity,SampleVoyages
35,Entity,SampleDataGenerator
36,Entity,BookingServiceFacadeImpl
37,Entity,ItineraryCandidateDTOAssembler
38,Entity,LocationDTOAssembler
39,Entity,CargoRoutingDTOAssembler
40,Entity,CargoRoutingDTO
41,Entity,RouteCandidateDTO
42,Entity,LocationDTO
43,Entity,LegDTO
44,Entity,RegistrationCommand
45,Entity,RouteAssignmentCommand
46,Entity,TrackCommand
47,Entity,TrackCommandValidator
48,Entity,CargoTrackingViewAdapter
49,Entity,CargoTrackingDTO
50,Entity,HandlingEventDTO
51,Entity,CargoTrackingDTOConverter
52,Entity,HandlingReportParser
53,Entity,HandlingEventRegistrationAttempt
54,Entity,UploadDirectoryScanner
55,Entity,HandlingReport
56,Entity,GraphTraversalServiceImpl
57,Entity,GraphDAOStub
58,Entity,TransitEdge
59,Entity,TransitPath
60,Method,initBinder,CargoAdminController
61,Method,registration,CargoAdminController
62,Method,register,CargoAdminController
63,Method,list,CargoAdminController
64,Method,show,CargoAdminController
65,Method,selectItinerary,CargoAdminController
66,Method,assignItinerary,CargoAdminController
67,Method,pickNewDestination,CargoAdminController
68,Method,changeDestination,CargoAdminController
69,Method,index,CargoTrackingController
70,Method,onSubmit,CargoTrackingController
71,Method,trackCargo,CargoTrackingRestService
72,Method,submitReport,HandlingReportServiceImpl
